LON,LAT,PLOTID,SAMPLEID,coded_2000_2010,coded_2009_2015,coded_last_change,coded_updated_2010_2015,coded_updated_2005_2010,fcdm,ccdc_2005_2010,ccdc_2010_2015
103.10579861809371,20.23271022845978,13,13,1,1,2014,1,1,2013,3,4
100.9193890480752,20.070743982733028,292,292,1,1,2009,1,1,2013,3,4
101.60875619710853,19.302684414810837,571,571,1,1,2008,1,1,2013,3,5
104.51471630970677,19.718514559829764,462,462,1,1,2013,1,1,2013,4,2
101.09348255013757,20.060503188494067,627,627,1,1,2013,1,1,2013,4,1
102.03536612553688,20.759302648010642,126,126,1,1,2007,1,1,2013,5,5
101.36998399458956,18.359722861070576,338,338,1,1,0,1,1,2013,5,4
100.54586955293831,19.710699216857925,411,411,1,1,2015,1,1,2013,5,5
102.07417334581085,19.781306798189718,453,453,4,1,2013,1,1,2013,5,5
101.80683471725688,21.193727919410843,792,792,1,1,2015,1,1,2013,5,5
101.72571684710088,20.35425228640115,977,977,1,1,2012,1,1,2013,5,5
101.38588417511848,20.404647773840257,5,5,1,1,0,1,1,2014,1,1
101.28455421106979,18.441110225811805,31,31,1,1,2015,1,1,2014,1,1
102.08872605341358,19.3557748481023,78,78,1,1,0,1,1,2014,1,1
104.41042190522049,19.97642087790048,134,134,1,1,0,1,1,2014,1,1
104.06492984694812,20.852008785331776,138,138,1,1,0,1,1,2014,1,1
103.0125534916021,20.298197412672092,184,184,1,1,2014,1,1,2014,1,1
104.33684988345111,20.76927394766437,211,211,1,1,2006,1,1,2014,1,1
103.88652443152199,20.342664019236008,240,240,1,1,2015,1,1,2014,1,1
101.70685222613437,19.00004199559097,255,255,1,1,2014,1,1,2014,1,2
102.9163439246729,19.94596798976883,278,278,1,1,0,1,1,2014,1,3
103.97249320421223,20.44022105909139,283,283,1,1,0,1,1,2014,1,1
104.08972334878982,20.807811673353097,304,304,1,1,0,1,1,2014,1,1
103.82750511735533,20.856859687866024,321,321,1,1,2015,1,1,2014,1,1
103.08019663249631,20.399257882135537,371,371,1,1,0,1,1,2014,1,1
101.34707695484451,19.46707611180471,372,372,1,1,2011,1,1,2014,1,1
104.37323165245795,20.81347105964305,388,388,1,1,0,1,1,2014,1,2
103.27153778801376,20.559607160350872,435,435,1,1,2015,1,1,2014,1,1
104.1271830961376,20.69570192589498,442,442,1,1,0,1,1,2014,1,1
103.85256811378227,20.53238820724205,463,463,1,1,0,1,1,2014,1,1
101.58504067360778,20.132188748166804,493,493,1,1,0,1,1,2014,1,2
102.94895276948644,20.50975066208224,515,515,1,1,2013,1,1,2014,1,3
104.08056053289181,20.34832340552596,578,578,1,1,0,1,1,2014,1,1
101.74323399514122,19.431772321138812,586,586,1,1,0,1,1,2014,1,1
102.80612063931143,20.110629181347935,594,594,1,1,2014,1,1,2014,1,3
102.22374284061675,20.438873586165208,676,676,1,1,2014,1,1,2014,1,3
102.77135583781602,20.892702467702392,688,688,1,1,0,1,1,2014,1,1
103.85688002714605,20.389286582481812,694,694,1,1,2004,1,1,2014,1,3
104.5246876093605,19.753548855910427,733,733,1,1,2013,1,1,2014,1,3
102.18143219073472,20.106047773398927,797,797,1,1,0,1,1,2014,1,1
102.72958417710446,19.60101492066693,812,812,1,1,0,1,1,2014,1,1
100.60758381295732,19.700727917204198,815,815,1,1,2015,1,1,2014,1,3
103.98327298762166,19.999597412230763,877,877,1,1,0,1,1,2014,1,3
101.08189428297243,21.41040156594047,896,896,1,1,0,1,1,2014,1,1
104.33145999174639,20.370691456100538,934,934,1,1,2014,1,1,2014,1,2
102.70640764277417,19.591582610183675,970,970,1,1,0,1,1,2014,1,1
104.52980800647998,20.152131347474256,972,972,1,1,0,1,1,2014,1,1
101.87205240688395,19.56786708668292,996,996,1,1,2003,1,1,2014,1,1
101.67100944629802,19.827659866850286,999,999,1,1,2015,1,1,2014,1,2
101.54515547499287,19.099216002957768,12,12,1,1,2010,1,1,2014,2,1
100.8450085425501,20.987295067120176,115,115,1,1,2015,1,1,2014,2,2
101.32228345300281,20.349401383866905,199,199,1,1,2014,1,1,2014,2,2
103.39981721058602,20.454773766694125,368,368,4,1,0,1,4,2014,2,1
102.85436017006866,20.621321420369885,417,417,1,1,2014,1,1,2014,2,3
101.75428327313588,20.804038749159794,444,444,1,1,0,1,1,2014,2,2
101.31878002339475,18.1344253878134,566,566,1,1,2010,1,1,2014,2,2
103.89622623659048,20.373655896538132,644,644,1,1,0,1,1,2014,2,1
101.64918038489391,19.419914559388435,796,796,1,1,2015,1,1,2014,2,3
101.63193273143881,20.95711167357376,883,883,1,1,2010,1,1,2014,2,3
103.9986341789801,19.885601202675996,891,891,1,1,2005,1,1,2014,2,2
100.61755511261104,20.07640336902298,943,943,1,1,2015,1,1,2014,2,3
101.11881504114974,17.72910553161867,302,302,1,1,2013,1,1,2014,3,4
102.04911034938392,20.403839290084548,346,346,1,1,2014,1,1,2014,3,4
101.12097099783162,18.419011669822464,836,836,1,1,2015,1,1,2014,3,5
102.94086793192936,20.72238188983333,110,110,1,1,2014,1,1,2014,4,2
104.43871883667026,20.73612611368036,305,305,4,1,2013,1,1,2014,4,3
101.83324518661,20.583322683851627,536,536,1,1,2014,1,1,2014,4,2
100.6660641379535,19.80017141915623,8,8,1,1,2003,1,1,2014,5,5
101.0147901312487,21.267030446594994,156,156,1,1,0,1,1,2014,5,5
102.00599121574618,19.89449452398878,200,200,1,1,2014,1,1,2014,5,5
101.6836756918041,21.11853893013004,257,257,1,1,2002,1,1,2014,5,5
104.23956233818096,20.223816907146997,452,452,1,1,2010,1,1,2014,5,5
102.15636919430779,20.739360048703187,518,518,3,1,2004,1,1,2014,5,5
102.51776143310907,19.42018405397367,541,541,1,1,0,1,1,2014,5,4
104.38724537089021,20.397640914624123,585,585,1,1,2015,1,1,2014,5,5
101.25140637708579,20.04460300796515,626,626,1,1,2003,1,1,2014,5,5
101.32120547466187,19.29271311515711,785,785,1,1,0,1,1,2014,5,5
102.99395836522083,20.317331528223836,928,928,1,1,2008,1,1,2014,5,4
102.7457538522186,20.143238026161473,957,957,1,1,2009,1,1,2014,5,5
101.15169338054851,18.55133351117327,964,964,1,1,2005,1,1,2014,5,4
101.53168074573107,19.992051563844157,10,10,2,2,0,2,2,0,1,1
102.35310024152996,19.747619975035235,259,259,2,2,0,2,2,0,1,1
103.74072786090939,20.04002160001614,297,297,2,2,2015,2,2,0,1,3
101.91571052969216,19.814724126758964,414,414,2,2,2014,2,2,0,1,1
101.18996161165201,17.965721777455755,418,418,2,2,0,2,2,0,1,1
102.33369663139298,20.227050842169824,555,555,2,2,0,2,2,0,1,1
101.21718056476082,20.709446149742007,696,696,2,2,2015,2,2,0,1,2
100.36584717000076,20.366379542736762,719,719,2,2,0,2,2,0,1,1
102.9403289427589,21.042541457093527,735,735,2,2,0,2,2,0,1,2
101.29479500530876,18.305015460267697,798,798,2,2,0,2,2,0,1,3
100.24080168245132,20.389017087896576,869,869,2,2,2013,2,2,0,1,2
102.32965421261444,20.396293441697942,931,931,2,2,2015,2,2,0,1,3
101.28293724355838,17.684099935884284,246,246,2,2,2001,2,2,0,2,1
100.75230240522897,20.075055896096803,808,808,2,2,2008,2,2,0,2,1
101.21017370554469,17.976501560865188,547,547,2,2,0,2,2,0,3,5
101.84240800250801,19.654644343128865,711,711,2,2,2010,2,2,0,3,5
102.2827621547834,20.376620336975726,377,377,2,2,2015,2,2,0,4,2
100.71538164705166,20.021965462805337,446,446,2,2,2012,2,2,0,4,2
100.85147641259577,20.97786275663692,854,854,2,2,2015,2,2,0,4,3
102.314293021256,20.47525535517205,899,899,2,2,2005,2,2,0,4,1
102.3819361621502,19.95674777317826,9,9,2,2,0,2,2,0,5,5
101.18322424702112,21.16084958001207,77,77,2,2,0,2,2,0,5,5
102.21781395974156,19.55681780868825,80,80,2,2,2014,2,2,0,5,4
100.57174103312096,20.28121925380223,88,88,2,2,2008,2,2,0,5,5
103.47500619986684,19.971569975366233,107,107,2,2,2006,2,2,0,5,5
102.6134320108678,19.28166383716244,133,133,2,2,0,2,2,0,5,5
101.50446179262225,19.008126833148047,161,161,2,2,2009,2,2,0,5,5
101.08135529380196,19.861077195419533,226,226,2,2,0,2,2,0,5,5
103.28070060391178,20.662823586496206,233,233,2,2,2003,2,2,0,5,5
101.39235204516413,20.970047413665082,254,254,2,2,0,2,2,0,5,5
101.3139291208605,17.710779899822633,303,303,2,2,0,2,2,0,5,5
100.94229608782025,21.172707341762447,379,379,2,2,0,2,2,0,5,5
101.38750114262989,20.087183152432416,384,384,2,2,2005,2,2,0,5,5
101.93565312899962,20.632370698364554,415,415,2,2,2015,2,2,0,5,5
102.7104500615527,20.693276474627858,471,471,2,2,2014,2,2,0,5,5
101.23388922904545,17.814265820553203,480,480,2,2,2015,2,2,0,5,5
101.25329283918244,18.02447159703717,512,512,2,2,2003,2,2,0,5,5
101.13714067294578,17.854420513753347,569,569,2,2,2015,2,2,0,5,5
101.26784554678517,18.112865820994532,592,592,2,2,0,2,2,0,5,5
101.34734644942975,17.71616979152735,604,604,2,2,2015,2,2,0,5,5
101.0959080014047,21.208011132428343,623,623,2,2,0,2,2,0,5,5
103.63212154305934,20.03732665416378,660,660,2,2,2004,2,2,0,5,4
101.08970962594427,21.12770174602806,673,673,2,2,2013,2,2,0,5,4
101.28455421106979,18.190480261542458,695,695,2,2,2007,2,2,0,5,5
101.11342514944502,17.854959502923816,702,702,2,2,2007,2,2,0,5,5
101.35570078157205,20.432675210704783,720,720,2,2,0,2,2,0,5,5
100.79811648471907,20.091764560381424,731,731,2,2,2014,2,2,0,5,5
102.27871973600486,20.175307881804542,783,783,2,2,2011,2,2,0,5,4
102.51506648725672,20.048375932158454,787,787,2,2,2009,2,2,0,5,5
100.45451088854335,20.216540553345627,818,818,2,2,0,2,2,0,5,5
102.62744572930006,19.393773584620558,864,864,2,2,0,2,2,0,5,5
101.73299320090226,18.52923495518393,878,878,2,2,0,2,2,0,5,5
101.82165691944485,19.94839344103595,961,961,2,2,2015,2,2,0,5,5
103.92991305974496,20.353174308060208,978,978,2,2,0,2,2,0,5,5
100.84473904796488,19.93087629299562,519,519,2,2,2012,2,2,2005,5,5
102.1504403134326,20.799457341210786,385,385,2,2,2012,2,2,2006,1,1
103.28204807683797,19.936266184700337,393,393,2,2,0,2,2,2006,1,1
100.75823128610416,20.053496329277934,273,273,2,2,2015,2,2,2006,3,5
104.25276757285752,20.39305950667511,819,819,2,2,2015,2,2,2006,5,5
100.21331323475727,20.353443802645444,642,642,2,2,2015,2,2,2008,4,2
102.36738345454746,19.99582448803746,769,769,2,2,0,2,2,2008,5,5
101.92083092681165,21.132552648562303,151,151,2,2,2013,2,2,2009,2,3
101.37752984297616,18.023124124110993,272,272,2,2,0,2,2,2009,2,1
102.4458063788511,19.494564559498766,144,144,2,2,2005,2,2,2009,4,1
103.45021269802514,19.951357881473545,307,307,2,2,2002,2,2,2009,5,5
101.87501684732155,20.538586582702475,45,45,2,2,2008,2,2,2010,1,1
102.21835294891203,19.977229361656185,100,100,2,2,2010,2,2,2010,2,2
102.61747442964634,19.336101743380084,535,535,2,2,2011,2,2,2010,2,2
101.49718543882088,19.08008188740602,242,242,2,2,2011,2,2,2010,4,3
102.65008327445987,19.636588205918063,528,528,2,2,2009,2,2,2010,5,5
100.5593442822001,20.32299091451379,27,27,2,2,2011,2,2,2011,5,4
103.31438742706626,19.975612394144772,420,420,2,2,2003,2,2,2011,5,5
102.28653507897671,19.75381835049566,846,846,2,2,2013,2,2,2012,2,2
102.01192009662137,20.501396329939926,852,852,2,2,2008,2,2,2012,2,1
102.18924753370656,20.666866005274745,374,374,2,2,2015,2,2,2012,5,5
101.17594789321974,18.370772139065245,817,817,2,2,2010,2,2,2012,5,5
100.68088634014147,20.914262034521258,753,753,2,2,2013,2,2,2013,1,2
101.21502460807893,18.09588766212467,416,416,2,2,2010,2,2,2013,3,5
101.40690475276688,19.40212791676287,635,635,2,2,2012,2,2,2013,3,4
100.60623634003115,20.37904578824285,900,900,2,2,2006,2,2,2013,3,4
101.47239193697918,20.035709686652368,497,497,2,2,2014,2,2,2014,1,3
102.12133489822713,20.11817502973454,618,618,2,2,2013,2,2,2014,1,3
101.10399283896177,21.123389832664284,829,829,2,2,2007,2,2,2014,1,1
101.47966829078055,20.563919073714647,186,186,2,2,2007,2,2,2014,3,5
101.43358471670523,21.049817810894897,965,965,2,2,2010,2,2,2014,3,4
104.33361594842827,20.64934885723441,697,697,2,2,2014,2,2,2014,4,3
101.03985312767563,21.209897594524993,26,26,2,2,0,2,2,2014,5,5
101.71763200954382,18.942100659765263,689,689,2,2,2007,2,2,2014,5,5
104.49207876454696,19.901231888619677,230,230,1,3,2015,1,1,0,1,3
102.1676879668877,20.597066907698657,616,616,3,3,2011,3,1,0,1,2
101.13148128665583,17.546388202828762,84,84,3,3,2014,3,1,0,2,2
104.37943002791837,19.8007104083267,234,234,3,3,2015,1,1,0,2,3
100.83557623206686,21.2107060782807,489,489,3,3,2012,3,1,0,2,1
101.49637695506517,20.473638387660635,652,652,3,3,2010,3,1,0,3,4
100.89890745959728,20.41461907349398,895,895,3,3,2010,3,1,0,3,4
101.41337262281253,20.603265283159082,942,942,3,3,2010,3,1,0,3,4
102.14558941089835,20.620512936614176,206,206,4,3,2015,1,1,0,4,2
104.06088742816958,20.85497322576937,94,94,4,3,2012,3,1,0,5,5
101.7701834536648,19.97642087790048,472,472,3,3,2011,3,1,0,5,5
102.23182767817383,20.30736022857011,531,531,3,3,2015,1,1,0,5,5
102.63768652353903,19.49564253783971,680,680,3,3,2013,3,1,0,5,5
101.36594157581102,19.397007519643388,756,756,3,3,2013,3,1,0,5,4
103.99782569522439,20.013072141492554,484,484,3,3,0,3,3,2005,1,1
104.10454555097779,20.40545625759596,839,839,4,3,2014,3,1,2005,5,5
104.30289356571139,20.32676383870709,40,40,4,3,2012,3,1,2006,4,1
101.29560348906446,19.580802826774242,0,0,3,3,2009,1,3,2009,2,3
102.05692569235576,20.139734596553406,166,166,3,3,2009,1,3,2009,2,1
102.27683327390821,20.452078820841766,180,180,3,3,2009,1,3,2009,2,2
102.83684302202832,20.19956239447577,328,328,3,3,2006,1,3,2009,3,5
101.60498327291522,18.99411311471578,523,523,3,3,2015,1,1,2010,2,3
101.04362605186894,20.260198676153834,170,170,3,3,2010,3,1,2010,3,4
101.65187533074626,20.13569217777487,309,309,3,3,2010,3,1,2010,3,4
101.49988038467325,20.89539741355475,543,543,3,3,2010,3,1,2010,3,4
102.01407605330326,19.518549577584757,562,562,3,3,2010,3,1,2010,3,5
101.27054049263752,19.609908241979713,108,108,3,3,2013,3,1,2010,4,2
101.43277623294951,20.010916184810668,681,681,3,3,2010,3,1,2010,4,3
102.1512487971883,19.599397953155517,32,32,3,3,2008,1,3,2010,5,5
101.26299464425092,19.382454812040653,373,373,4,3,2015,1,1,2010,5,5
101.22391792939172,20.558529182009927,923,923,3,3,2011,3,1,2011,1,2
102.71476197491648,19.870779000488024,932,932,3,3,2014,3,1,2011,1,3
103.04138941222234,20.740707521629368,6,6,1,3,2014,3,1,2011,2,2
100.9193890480752,21.272150843714478,427,427,3,3,2010,3,1,2011,2,2
100.95199789288874,20.06104217766454,50,50,3,3,2011,3,1,2011,4,2
102.65277822031223,19.449558963764378,229,229,4,3,2007,1,4,2011,4,1
103.41814284238207,20.035170697481895,781,781,3,3,2008,1,3,2012,3,5
102.66598345498879,19.668658061561132,215,215,1,3,2013,3,1,2013,1,3
102.147475872995,20.600300842721488,782,782,1,3,2013,3,1,2013,1,2
101.84564193753084,20.426476835244358,212,212,3,3,2013,3,1,2013,2,2
100.7870672067244,19.856226292885285,352,352,3,3,2012,3,1,2013,2,2
102.27925872517534,20.01980950612345,262,262,3,3,2009,1,3,2013,3,5
101.77584283995476,19.399971960080983,317,317,3,3,2014,3,1,2013,5,5
100.7051408528127,19.915784596222412,202,202,1,3,2014,3,1,2014,1,3
101.53895709953244,19.537683693136504,724,724,1,3,2014,3,1,2014,1,2
101.332793741827,20.32945878455945,125,125,3,3,2014,3,1,2014,2,2
102.16445403186486,20.54667142025955,739,739,3,3,2010,3,1,2014,2,2
100.99808146696408,20.06292863976119,752,752,3,3,2012,3,1,2014,2,3
101.1996634167205,21.302064742675658,646,646,1,4,2015,1,1,0,1,3
102.74871829265619,20.167762033417937,428,428,4,4,2010,4,1,0,2,3
101.53841811036197,20.30816871232582,298,298,4,4,2009,1,4,0,3,5
104.10185060512543,20.169648495514586,848,848,1,4,2011,4,1,0,3,4
101.23820114240922,19.39539055213197,875,875,3,4,2015,1,1,0,3,5
101.09644699057516,19.87805535428939,345,345,4,4,2010,4,1,0,4,3
101.96341107127891,19.714472141051225,369,369,4,4,2011,4,1,0,5,5
101.24790294747771,19.42287899982603,614,614,4,4,2015,1,1,0,5,5
101.3500413952821,18.11556076684689,888,888,4,4,2013,4,1,0,5,5
101.52386540275923,18.329808962109396,570,570,1,4,2014,4,1,2006,4,3
104.83703183364885,19.866736581709485,971,971,3,4,2015,1,1,2007,2,3
101.3920825505789,20.255078279034354,30,30,3,4,2015,1,1,2009,2,2
100.65231991410647,20.136231166945343,786,786,4,4,2009,1,4,2009,3,4
100.90483634047247,19.890991094380713,577,577,4,4,2012,4,1,2009,5,5
102.69428038643856,19.803135859593823,325,325,4,4,2013,3,1,2010,3,4
103.80432858302505,20.790564019898003,600,600,4,4,2010,4,1,2010,3,4
100.88112081697172,20.27744632960893,736,736,3,4,2011,4,1,2011,2,2
102.01488453705896,19.933032249677506,449,449,4,4,2015,1,1,2011,3,5
101.60956468086424,19.43258080489452,98,98,4,4,2010,4,1,2011,5,5
100.60003796457072,20.587904091800638,576,576,4,4,2015,1,1,2011,5,5
101.33764464436126,18.080256976180994,860,860,4,4,2010,4,1,2012,3,5
101.5597081825956,21.03580409246263,220,220,4,4,2013,4,1,2012,5,5
102.0113811074509,19.909047231591515,58,58,1,4,2014,4,1,2014,1,3
100.65285890327695,20.57389037336837,167,167,1,4,2014,4,1,2014,1,3
104.22797407101582,20.849583334064654,405,405,1,4,2014,4,1,2014,1,3
101.46942749654158,20.208455715788553,483,483,3,4,2014,4,1,2014,1,3
102.44472840051016,20.660128640643848,407,407,1,4,2014,4,1,2014,2,2
101.58180673858494,18.673145063699877,922,922,1,4,2014,4,1,2014,2,3
102.85166522421629,20.490347051945257,948,948,4,4,2014,4,1,2014,2,2
104.36568580407133,20.659589651473375,47,47,4,4,2013,4,1,2014,5,5
102.95542063953211,20.116288567637888,639,639,1,4,2011,4,1,2014,5,5
