LON,LAT,PLOTID,SAMPLEID,frel_change0510,frel_change1015,coded_2000_2010,coded_2009_2015,coded_last_change,coded_updated_2010_2015,coded_updated_2005_2010,fcdm,ccdc_2005_2010,ccdc_2010_2015,ccdc_0510_buffer_disturbance_1px,ccdc_1015_buffer_disturbance_1px,coded_0510_buffer_disturbance_1px,coded_1015_buffer_disturbance_1px,fcdm_0510_buffer_disturbance_1px,fcdm_1015_buffer_disturbance_1px,frel_0510_buffer_disturbance_1px,frel_1015_buffer_disturbance_1px,ccdc_0510_buffer_disturbance_2px,ccdc_1015_buffer_disturbance_2px,coded_0510_buffer_disturbance_2px,coded_1015_buffer_disturbance_2px,fcdm_0510_buffer_disturbance_2px,fcdm_1015_buffer_disturbance_2px,frel_0510_buffer_disturbance_2px,frel_1015_buffer_disturbance_2px
101.56146305337903,19.32808829896699,831,831,44,44,1,1,2003,1,1,2011,5,5,2,2,5,1,5,3,1,1,2,2,5,5,5,3,1,1
100.66593652835098,19.800224752498217,8,8,44,44,1,1,2003,1,1,2014,5,5,2,2,1,1,1,3,1,1,2,2,1,1,5,3,1,1
101.25137206762824,20.044629407650387,626,626,22,22,1,1,2003,1,1,2014,5,5,2,2,1,1,5,3,1,1,2,2,5,1,5,3,1,1
103.2806272779741,20.662747957542198,233,233,54,44,2,2,2003,2,2,0,5,5,2,2,2,2,2,5,4,1,2,2,2,2,2,5,4,1
101.25320718977987,18.024385842109034,512,512,55,55,2,2,2003,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
103.3142893133355,19.97555028474563,420,420,54,44,2,2,2003,2,2,2011,5,5,2,2,2,2,3,5,4,1,2,2,2,2,3,5,4,1
101.01072791166904,21.3224647300971,33,33,22,22,1,1,2004,1,1,0,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
100.88783430288268,21.25619260035679,193,193,44,44,3,1,2004,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1
100.80784570629757,20.80541552617451,244,244,44,44,1,1,2004,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
104.20053918636171,20.521465687841474,607,607,44,44,1,1,2004,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1
103.35008064723245,20.68348000107975,643,643,44,44,1,1,2004,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
102.1095336536686,20.396586294243228,927,927,44,44,3,1,2004,1,1,0,1,1,4,1,1,1,1,1,1,1,4,5,1,5,1,5,1,1
100.8443071397134,21.110117374798282,981,981,44,44,1,1,2004,1,1,0,1,1,1,1,1,1,5,1,1,1,5,1,1,1,5,5,1,1
100.77455916458662,21.170338507557204,734,734,44,45,1,1,2004,1,1,0,4,1,4,5,1,1,5,5,1,3,4,5,1,5,5,5,1,3
104.11087802150412,20.25159184726269,140,140,44,44,3,1,2004,1,1,2005,1,1,1,1,1,1,3,5,1,1,5,5,1,1,3,5,5,1
101.37084423692693,20.741133183026673,163,163,44,44,1,1,2004,1,1,2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1
101.22146582829755,20.754961707273235,559,559,44,44,1,1,2004,1,1,2005,1,1,1,5,1,1,3,5,1,1,1,5,1,1,3,5,1,1
101.7517904814325,19.55307705531397,951,951,22,22,1,1,2004,1,1,2010,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1
101.90983979179828,20.898168041357817,958,958,44,44,1,1,2004,1,1,2010,1,1,5,5,1,1,1,5,1,5,5,5,1,1,5,5,1,5
103.85682968588335,20.389168331889135,694,694,22,24,1,1,2004,1,1,2014,1,3,1,3,1,1,3,5,1,3,5,3,5,5,3,5,1,3
100.9470708433294,20.162915645585027,413,413,22,22,1,1,2004,1,1,2010,3,4,3,4,1,1,1,5,1,1,3,4,1,1,1,5,1,1
103.9298400975245,20.884017980636468,237,237,44,44,1,1,2004,1,1,0,5,5,2,2,1,1,1,1,1,1,2,2,1,1,5,5,1,1
104.06624508976967,20.885630357563084,568,568,44,44,1,1,2004,1,1,2011,5,5,2,2,1,1,1,5,1,5,2,2,1,1,5,5,1,5
102.15632870491395,20.73941469033772,518,518,44,44,3,1,2004,1,1,2014,5,5,2,2,5,5,5,3,1,1,2,2,5,5,5,3,1,1
103.63224492934623,20.037374414463645,660,660,54,44,2,2,2004,2,2,0,5,4,2,4,2,2,2,1,4,1,2,4,2,2,2,5,4,1
104.30735261004514,20.314283377324937,176,176,24,44,1,1,2005,1,1,0,1,1,5,1,1,1,1,1,3,1,5,1,1,1,1,1,3,1
101.37244142116188,20.39416625333451,993,993,22,22,1,1,2005,1,1,0,1,1,1,1,5,1,1,1,1,1,1,1,5,1,5,1,1,1
101.51875668753608,19.189746727751793,189,189,44,44,1,1,2005,1,1,0,2,1,3,5,1,1,5,5,1,1,3,5,1,1,5,5,5,1
101.04201037945765,20.563938527470732,401,401,44,44,1,1,2005,1,1,0,2,1,3,5,5,5,1,1,1,1,3,5,5,5,5,5,1,1
101.62869071318137,20.095010721150455,698,698,22,22,1,1,2005,1,1,0,4,1,4,1,5,1,5,1,1,1,4,5,5,5,5,5,1,1
101.64736642005121,20.492537924806356,898,898,22,22,1,1,2005,1,1,2005,2,1,3,5,1,1,3,5,1,1,3,5,1,1,3,5,1,1
101.41978503897599,18.755242911048942,902,902,22,22,1,1,2005,1,1,2013,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1
101.64857360876579,19.026461607589756,165,165,22,22,1,1,2005,1,1,0,2,2,3,3,1,5,5,5,1,1,3,3,5,5,5,5,5,1
101.73505412532795,20.503686584711215,714,714,22,22,1,1,2005,1,1,2005,4,2,4,3,1,1,3,5,1,5,4,3,1,5,3,5,1,5
103.99860266887747,19.885588811494177,891,891,44,45,1,1,2005,1,1,2014,2,2,5,3,5,1,5,3,1,3,5,3,5,5,5,3,1,3
101.1516137994049,18.55125315466573,964,964,22,22,1,1,2005,1,1,2014,5,4,2,4,1,1,3,5,1,1,2,4,1,1,3,5,1,1
102.31442144590426,20.475164463703063,899,899,54,44,2,2,2005,2,2,0,4,1,4,5,2,2,3,5,4,1,4,5,2,2,3,5,4,1
102.4458332939278,19.494616869751216,144,144,54,44,2,2,2005,2,2,2009,4,1,4,1,2,2,3,5,4,1,4,1,2,2,3,5,4,1
101.38758913677125,20.087258338466192,384,384,55,55,2,2,2005,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
104.33250967215582,20.00724572893993,701,701,22,22,4,1,2005,1,4,0,1,1,5,5,3,1,5,1,1,1,5,5,3,5,5,1,5,1
102.81561689762633,19.74196730550227,300,300,22,22,1,1,2006,1,1,0,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1
103.20503990522398,20.528383972930282,488,488,22,22,1,1,2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
102.28057694041146,19.656629670066874,707,707,22,22,1,1,2006,1,1,0,1,1,5,5,1,1,1,1,1,1,5,5,1,1,1,5,1,1
101.81829304631181,19.21821039452586,844,844,44,44,1,1,2006,1,1,0,1,1,1,1,1,1,5,5,1,1,5,5,1,1,5,5,1,1
101.15533879820813,19.62118960320725,901,901,22,22,1,1,2006,1,1,0,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1
101.10732083081409,18.376591148636138,551,551,44,44,1,1,2006,1,1,0,2,1,3,5,5,1,1,5,1,1,3,5,5,1,1,5,1,1
103.03988973946389,20.350196500689798,609,609,44,44,1,1,2006,1,1,0,4,1,4,5,1,1,5,5,1,5,4,5,1,1,5,5,1,5
102.77944897341655,19.68787412588499,129,129,22,22,1,1,2006,1,1,2005,4,1,4,1,1,1,3,5,1,1,4,5,1,1,3,5,1,1
101.06847226669727,20.052289294769924,146,146,44,44,1,1,2006,1,1,2006,2,1,3,1,5,1,5,5,1,1,3,1,5,1,5,5,1,1
100.75502098843978,19.974964611174016,651,651,22,22,1,1,2006,1,1,2006,2,1,3,1,5,1,3,5,1,1,3,5,5,5,3,5,1,1
101.31362045844193,18.11217199679468,906,906,44,44,1,1,2006,1,1,2006,2,1,3,1,1,1,5,5,1,1,3,5,1,1,5,5,1,1
104.33671474277396,20.76925281581989,211,211,44,44,1,1,2006,1,1,2014,1,1,5,1,1,1,1,3,1,1,5,1,5,5,5,3,5,1
102.72913096145737,20.067643677930235,593,593,22,22,1,1,2006,1,1,2011,2,3,3,3,5,5,5,5,5,5,3,3,5,5,5,5,5,5
102.21820202842663,19.659195902930826,911,911,44,44,1,1,2006,1,1,2010,3,5,3,2,5,1,1,3,1,1,3,2,5,5,1,3,5,1
100.60635824006049,20.378958092535775,900,900,55,55,2,2,2006,2,2,2013,3,4,3,4,2,2,2,3,2,2,3,4,2,2,2,3,2,2
103.47514447300435,19.97158575337298,107,107,55,55,2,2,2006,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
101.46008786926883,19.66209886123424,876,876,42,22,3,1,2006,1,3,0,2,1,3,1,3,1,5,5,4,1,3,5,3,1,5,5,4,1
102.83685385047443,20.199592804120847,328,328,44,44,3,3,2006,1,3,2009,3,5,3,2,3,5,3,1,1,1,3,2,3,5,3,5,1,1
102.4110360466263,19.758787921685883,389,389,24,42,1,1,2007,1,1,0,4,1,4,1,5,1,5,1,3,4,4,1,5,1,5,1,3,4
102.70899586590238,20.578890398818558,716,716,44,44,1,1,2007,1,1,2006,2,1,3,1,5,1,5,1,1,1,3,1,5,1,5,5,1,1
100.96905526515525,21.006801946796305,991,991,44,44,1,1,2007,1,1,2008,1,1,5,1,5,1,5,3,1,1,5,5,5,1,5,3,5,1
101.7765993428139,19.93937666893398,69,69,44,44,1,1,2007,1,1,2012,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
100.44372062287734,20.583013554597123,82,82,44,44,1,1,2007,1,1,0,1,2,1,3,1,1,1,5,1,1,5,3,1,1,5,5,1,1
102.61336219958207,20.289080210024306,872,872,22,22,1,1,2007,1,1,0,1,2,1,3,1,5,5,5,1,1,1,3,1,5,5,5,1,5
102.50372686270123,19.575344435996023,109,109,44,44,1,1,2007,1,1,2012,4,2,4,3,5,5,5,3,1,1,4,3,5,5,5,3,1,5
104.58105011239046,19.72226933498356,496,496,44,44,1,1,2007,1,1,2013,2,3,3,3,5,5,5,5,1,1,3,3,5,5,5,5,1,1
101.64303365913645,21.11728873653611,456,456,44,44,1,1,2007,1,1,2007,3,5,3,2,1,1,1,5,1,5,3,2,1,1,5,5,1,5
102.03531785107776,20.759304816119467,126,126,44,44,1,1,2007,1,1,2013,5,5,2,2,1,1,5,3,1,1,2,2,1,1,5,3,1,1
101.10404439708334,21.123331868925145,829,829,55,55,2,2,2007,2,2,2014,1,1,1,1,2,2,2,3,2,2,5,1,2,2,2,3,2,2
101.28450642485132,18.19038372262276,695,695,55,55,2,2,2007,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
101.11347728610079,17.85490463902855,702,702,55,55,2,2,2007,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
101.4796696309932,20.56392835396623,186,186,55,55,2,2,2007,2,2,2014,3,5,3,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2
101.7177021935533,18.942137965113535,689,689,55,55,2,2,2007,2,2,2014,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
102.91779318898985,20.091103436256635,757,757,44,44,3,1,2007,1,3,2006,2,1,3,1,3,1,5,5,1,1,3,5,3,1,5,5,1,1
101.36454790209609,19.347543799911723,267,267,44,44,3,1,2007,1,3,2008,3,5,3,2,3,5,5,1,1,1,3,2,3,5,5,5,1,1
102.65274951654395,19.44946357179418,229,229,44,44,4,3,2007,1,4,2011,4,1,4,1,3,5,1,3,1,1,4,5,3,5,5,3,5,1
104.41309151740116,20.69390298262104,61,61,22,22,4,1,2007,1,4,2011,2,2,3,3,3,1,5,5,1,1,3,3,3,5,5,5,1,1
102.77137760667534,19.87743775885425,15,15,22,22,1,1,2008,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
104.06040648871134,20.381167918388027,324,324,44,44,1,1,2008,1,1,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5
102.2909185754139,20.87674198850591,521,521,44,44,1,1,2008,1,1,0,1,1,1,5,1,1,5,3,1,1,5,5,1,1,5,3,1,1
100.90507742008006,20.688723758357767,67,67,44,44,1,1,2008,1,1,2008,2,1,3,1,5,1,3,1,5,1,3,1,5,1,3,1,5,1
102.35017147789534,20.71840646198757,335,335,44,44,1,1,2008,1,1,2008,2,1,3,1,1,1,5,1,1,1,3,1,1,1,5,1,1,1
100.91276709195823,20.005462388046023,632,632,44,44,1,1,2008,1,1,2008,2,1,3,5,1,1,3,5,1,1,3,5,1,1,3,5,1,1
102.10746626223343,21.03595271311842,605,605,22,22,1,1,2008,1,1,2009,2,1,3,1,1,1,5,5,1,1,3,5,5,5,5,5,1,1
103.37313302262093,20.682073188814293,779,779,44,44,1,1,2008,1,1,2012,1,1,1,5,1,1,5,3,1,1,5,5,1,1,5,3,1,1
103.01083439620162,20.17292609667951,587,587,44,44,1,1,2008,1,1,2012,2,1,3,1,1,1,1,3,1,1,3,1,1,1,5,3,1,5
102.99405691517292,20.317431358300205,928,928,44,44,1,1,2008,1,1,2014,5,4,2,4,5,1,5,3,1,1,2,4,5,1,5,3,1,1
102.05409943796779,19.9693866383188,399,399,44,44,1,1,2008,1,1,0,5,5,4,3,1,1,1,1,1,1,4,3,1,1,1,1,1,1
101.99157940331088,19.53123643407947,249,249,44,44,1,1,2008,1,1,2010,3,5,3,2,5,5,5,3,1,1,3,2,5,5,5,3,1,1
101.60876007172871,19.302712539123807,571,571,45,55,1,1,2008,1,1,2013,3,5,3,2,5,1,1,3,3,2,3,2,5,1,5,3,3,2
100.75233001730032,20.07499477412721,808,808,55,55,2,2,2008,2,2,0,2,1,3,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2
101.87487558618233,20.538485212355862,45,45,54,44,2,2,2008,2,2,2010,1,1,1,1,2,2,2,3,4,1,1,1,2,2,2,3,4,1
102.01185885476563,20.501365245948495,852,852,54,44,2,2,2008,2,2,2012,2,1,3,5,2,2,2,3,4,1,3,5,2,2,2,3,4,1
100.57185716284383,20.281254965064427,88,88,55,55,2,2,2008,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100.86770507325801,21.243254781460603,228,228,44,44,3,1,2008,1,3,0,1,1,5,5,3,5,5,5,1,1,5,5,3,5,5,5,1,1
101.89782381520673,19.86083968385806,238,238,44,44,3,1,2008,1,3,2007,2,2,3,3,3,5,5,3,1,1,3,3,3,5,5,3,1,1
102.15121050136425,19.599371360984684,32,32,45,54,3,3,2008,1,3,2010,5,5,2,2,3,5,1,3,3,4,2,2,3,5,1,3,3,4
103.41803836914683,20.03504658673218,781,781,44,44,3,3,2008,1,3,2012,3,5,3,2,3,5,5,3,1,1,3,2,3,5,5,3,1,1
102.58671884040832,19.664253948055922,172,172,22,22,1,1,2009,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
102.7124367501198,19.953094202688415,793,793,22,22,1,1,2009,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
101.12892179818294,20.37539246838911,840,840,44,44,1,1,2009,1,1,0,1,1,5,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1
101.15379178036679,17.648374802861994,705,705,44,44,1,1,2009,1,1,2005,4,1,4,5,5,1,5,1,1,1,4,5,5,5,5,5,1,1
104.09722982466164,20.961147716813077,849,849,22,22,1,1,2009,1,1,2009,1,1,1,1,1,1,3,5,1,1,1,5,1,1,3,5,1,1
101.89776647625818,19.387747020756127,661,661,44,44,1,1,2009,1,1,2011,2,1,3,5,1,5,1,3,1,1,3,5,5,5,5,3,1,1
102.0074732080161,20.102117423020157,789,789,44,44,1,1,2009,1,1,0,1,2,3,5,1,1,1,5,1,1,3,5,5,5,5,5,1,1
101.79739637506168,20.128211499526138,423,423,24,44,1,1,2009,1,1,2009,2,2,3,3,5,1,5,5,3,1,3,3,5,5,5,5,3,1
104.41289150416843,19.752160470073893,306,306,44,44,1,1,2009,1,1,2010,2,2,3,3,1,1,1,5,1,1,3,3,1,1,5,5,1,1
104.01838315980785,19.930697030581907,159,159,44,44,1,1,2009,1,1,0,3,4,3,4,5,1,1,5,5,1,3,4,5,1,5,5,5,1
101.70358481368018,19.06644368000742,704,704,25,55,1,1,2009,1,1,2012,3,4,3,4,5,1,5,2,3,2,3,4,5,1,5,2,3,2
100.91937779690483,20.070822445513862,292,292,44,44,1,1,2009,1,1,2013,3,4,3,4,5,1,5,5,1,1,3,4,5,5,5,5,1,1
102.9081742579853,20.423992721578085,467,467,44,44,1,1,2009,1,1,2009,5,5,2,2,5,5,5,1,1,1,2,2,5,5,5,5,1,1
102.74582734873556,20.14317779635712,957,957,44,44,1,1,2009,1,1,2014,5,5,2,2,1,5,3,5,1,1,2,2,1,5,3,5,1,1
101.50434200212717,19.008084119046956,161,161,55,55,2,2,2009,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
102.51496214575981,20.04850617670025,787,787,55,55,2,2,2009,2,2,0,5,5,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2
102.65004062223558,19.63664547670956,528,528,55,55,2,2,2009,2,2,2010,5,5,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2
102.05693744239136,20.139781874048605,166,166,42,22,3,3,2009,1,3,2009,2,1,3,5,3,1,5,1,4,5,3,5,3,5,5,5,4,5
102.27688875548928,20.45209921803691,180,180,44,44,3,3,2009,1,3,2009,2,2,3,3,3,5,1,5,1,1,3,3,3,5,5,5,1,1
101.29565158329868,19.58082797440483,0,0,44,44,3,3,2009,1,3,2009,2,3,3,3,3,5,5,1,1,1,3,3,3,5,5,5,5,1
102.27925434554528,20.01984469619276,262,262,44,44,3,3,2009,1,3,2013,3,5,3,2,3,1,1,3,1,1,3,2,3,1,5,3,1,5
100.65243531223173,20.136127237410783,786,786,22,24,4,4,2009,1,4,2009,3,4,3,4,3,1,1,5,1,3,3,4,3,5,5,5,1,3
101.53829092453289,20.308207004454307,298,298,44,44,4,4,2009,1,4,0,3,5,3,2,3,5,1,1,1,1,3,2,3,5,5,1,1,1
102.27955497649197,20.626298894520843,49,49,44,44,1,1,2010,1,1,0,1,1,5,1,5,1,5,5,1,1,5,1,5,1,5,5,1,1
101.95748799184862,19.55178894277918,264,264,44,44,1,1,2010,1,1,0,1,1,5,1,1,1,1,1,1,1,5,5,1,1,1,5,1,1
101.49095938400207,19.264206835360216,659,659,11,11,1,1,2010,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1
104.40341639647477,19.912617017470733,709,709,22,22,1,1,2010,1,1,0,1,1,5,5,1,1,5,1,1,1,5,5,1,1,5,5,1,1
101.75864435801039,19.236389370532233,359,359,44,44,3,1,2010,1,1,2008,2,1,3,1,5,1,5,1,1,1,3,5,5,1,5,5,1,1
103.37443953601127,20.559052039052567,516,516,44,44,1,1,2010,1,1,2009,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
101.54514750547969,19.09927858213421,12,12,22,22,1,1,2010,1,1,2014,2,1,3,1,1,1,3,5,1,1,3,5,5,1,3,5,1,1
101.83981354138002,20.411939768192685,525,525,45,54,1,1,2010,1,1,2010,2,2,3,3,1,5,5,2,3,4,3,3,1,5,5,2,3,4
101.31881560192639,18.134468960169713,566,566,11,11,1,1,2010,1,1,2014,2,2,3,3,1,5,5,3,1,1,3,3,1,5,5,3,1,1
100.9194303301884,21.272112532462994,427,427,45,54,3,3,2010,3,1,2011,2,2,3,3,1,3,1,3,3,4,3,3,1,3,1,3,3,4
102.16451178533441,20.546719168802127,739,739,45,54,3,3,2010,3,1,2014,2,2,3,3,1,3,5,2,3,4,3,3,1,3,5,2,3,4
101.98094294731803,20.699324228589084,843,843,44,44,1,1,2010,1,1,0,1,3,1,3,1,1,1,5,1,1,5,3,1,5,5,5,5,1
104.47612527407352,20.027789393019376,336,336,24,44,1,1,2010,1,1,0,2,3,3,3,1,5,1,5,3,1,3,3,5,5,1,5,3,1
104.67039168600617,19.852043382075824,672,672,22,24,1,1,2010,1,1,0,2,3,3,3,1,5,5,5,1,3,3,3,1,5,5,5,1,3
101.63192671881092,20.95707352219097,883,883,22,24,1,1,2010,1,1,2014,2,3,3,3,1,1,1,3,5,3,3,3,1,5,5,3,5,3
101.43286419194827,20.011032003114977,681,681,44,44,3,3,2010,3,1,2010,4,3,4,3,1,3,1,5,1,1,4,3,5,3,5,5,1,1
102.748628892927,20.16786874593712,428,428,45,54,4,4,2010,4,1,0,2,3,3,3,5,3,1,2,3,4,3,3,5,3,5,2,3,4
101.09653595109293,19.878093859283698,345,345,44,44,4,4,2010,4,1,0,4,3,4,3,1,3,1,1,5,1,4,3,5,3,5,5,5,1
102.45343326808684,19.665393761787993,637,637,22,22,1,1,2010,1,1,2010,3,4,3,4,1,1,1,3,5,1,3,4,5,5,1,3,5,1
101.49638679356336,20.473583287351026,652,652,45,54,3,3,2010,3,1,0,3,4,3,4,1,3,1,2,3,4,3,4,1,3,1,2,3,4
100.8988994046842,20.41450217584675,895,895,45,54,3,3,2010,3,1,0,3,4,3,4,1,3,1,2,3,4,3,4,1,3,1,2,3,4
101.41350891244761,20.603171274019285,942,942,24,44,3,3,2010,3,1,0,3,4,3,4,1,3,1,5,3,1,3,4,1,3,1,5,3,1
101.0437585367912,20.260099286245385,170,170,45,54,3,3,2010,3,1,2010,3,4,3,4,1,3,1,2,3,4,3,4,1,3,5,2,3,4
101.65189536197806,20.135793373507433,309,309,45,54,3,3,2010,3,1,2010,3,4,3,4,1,3,1,2,3,4,3,4,1,3,1,2,3,4
101.4999298078204,20.895401419639054,543,543,24,44,3,3,2010,3,1,2010,3,4,3,4,1,3,1,1,3,1,3,4,1,3,1,5,3,1
103.80426218302527,20.790493646301464,600,600,45,55,4,4,2010,4,1,2010,3,4,3,4,5,3,5,2,3,2,3,4,5,3,5,2,3,2
103.02808903905765,20.4421921093345,432,432,45,54,1,1,2010,1,1,0,3,5,3,2,1,5,1,3,3,4,3,2,1,5,1,3,3,4
101.75792088031953,19.200633322621112,263,263,44,44,3,1,2010,1,1,0,5,5,2,2,3,1,1,5,1,1,2,2,3,1,1,5,1,1
102.25975544628812,19.535504816316212,301,301,44,44,4,1,2010,1,1,0,5,5,2,2,5,5,1,1,1,1,2,2,5,5,1,5,1,1
104.58900545848066,19.857567462197462,355,355,45,54,1,1,2010,1,1,0,5,5,2,2,1,5,5,2,3,4,2,2,1,5,5,2,3,4
104.44240388175928,20.23533883507084,194,194,44,44,1,1,2010,1,1,2005,5,5,2,2,5,1,1,5,1,1,2,2,5,1,5,5,1,1
101.48622188844979,19.981239191281002,44,44,45,55,4,1,2010,1,1,2010,3,5,3,2,5,5,1,2,3,2,3,2,5,5,5,2,3,2
104.23969205012249,20.223734713220992,452,452,44,44,1,1,2010,1,1,2014,5,5,2,2,1,5,5,3,5,1,2,2,1,5,5,3,5,1
102.01409225622488,19.518610355350646,562,562,45,54,3,3,2010,3,1,2010,3,5,3,2,1,3,1,2,3,4,3,2,5,3,5,2,3,4
101.60949241128266,19.432684769306274,98,98,45,54,4,4,2010,4,1,2011,5,5,2,2,5,3,5,3,3,4,2,2,5,3,5,3,3,4
101.33778294633136,18.08014846862969,860,860,45,55,4,4,2010,4,1,2012,3,5,3,2,5,3,1,2,3,2,3,2,5,3,1,2,3,2
102.21839096442393,19.977186765860935,100,100,55,55,2,2,2010,2,2,2010,2,2,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2
101.43346676458732,21.04993608789699,965,965,55,55,2,2,2010,2,2,2014,3,4,3,4,2,2,3,2,2,2,3,4,2,2,3,2,2,2
101.842357117302,19.654607175023344,711,711,55,55,2,2,2010,2,2,0,3,5,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
101.1760524856417,18.370678623991818,817,817,55,55,2,2,2010,2,2,2012,5,5,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2
101.21489326444063,18.095909918121823,416,416,55,55,2,2,2010,2,2,2013,3,5,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
101.87580732986451,19.639485832668175,4,4,22,22,1,1,2011,1,1,0,1,1,1,1,1,1,5,5,1,1,5,5,1,1,5,5,1,1
101.36754539538053,19.289404684379722,994,994,22,22,1,1,2011,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1
104.31990227506381,19.73583690851375,16,16,44,44,3,1,2011,1,1,2009,4,1,4,1,5,1,3,5,1,1,4,5,5,5,3,5,5,5
102.6806373876453,20.49452871526214,157,157,22,22,1,1,2011,1,1,2010,2,1,3,1,1,1,1,5,1,1,3,5,1,1,1,5,1,1
101.34811080194486,20.932008509549053,633,633,44,44,1,1,2011,1,1,2013,2,1,3,5,1,1,3,5,1,1,3,5,1,1,3,5,1,1
101.34704626099287,19.467107407119247,372,372,44,44,1,1,2011,1,1,2014,1,1,5,5,1,1,1,3,1,1,5,5,1,1,5,3,1,1
101.02570338821342,20.825763193176748,114,114,11,11,1,1,2011,1,1,0,1,2,5,3,1,1,1,3,1,5,5,3,1,5,1,3,1,5
102.49910065975466,20.28829750744115,106,106,22,24,1,1,2011,1,1,2011,1,2,1,3,1,5,1,1,1,3,1,3,1,5,1,5,1,3
102.97889041368556,20.268754382094208,213,213,44,44,1,1,2011,1,1,2011,1,2,5,3,5,1,1,5,5,1,5,3,5,5,5,5,5,1
101.46145130851545,20.89027729785372,936,936,44,44,3,1,2011,1,1,2011,1,2,1,3,5,1,1,5,1,1,1,3,5,1,1,5,1,1
101.2092486389485,20.27079790734694,603,603,44,44,1,1,2011,1,1,2012,4,2,4,3,1,1,5,3,1,1,4,3,1,1,5,3,1,1
101.9948768096174,19.96568452227699,641,641,22,22,1,1,2011,1,1,2013,1,2,1,3,1,5,1,3,1,1,5,3,1,5,5,3,1,1
102.16760654158887,20.59714455010817,616,616,44,44,3,3,2011,3,1,0,1,2,1,3,5,3,1,5,1,1,1,3,5,3,5,5,1,1
101.22402609133083,20.558536733482335,923,923,22,25,3,3,2011,3,1,2011,1,2,5,3,1,3,3,5,1,3,5,3,1,3,3,5,1,3
100.95198901815452,20.061021290389192,50,50,22,22,3,3,2011,3,1,2011,4,2,4,3,1,3,5,1,1,5,4,3,1,3,5,5,1,5
100.88101531781676,20.277448971700284,736,736,22,22,3,4,2011,4,1,2011,2,2,3,3,1,3,1,3,5,1,3,3,5,3,1,3,5,1
104.38200864773798,20.61572658811457,43,43,44,44,1,1,2011,1,1,2011,5,4,2,4,1,1,5,3,1,1,2,4,5,5,5,3,1,1
104.10186964276673,20.16968321097953,848,848,22,24,1,4,2011,4,1,0,3,4,3,4,1,3,1,3,5,3,3,4,1,3,5,3,5,3
102.673057071537,20.91623413347375,210,210,44,44,1,1,2011,1,1,2005,5,5,2,2,1,1,3,5,1,1,2,2,1,1,3,5,1,1
101.22802362131344,19.455734632514503,431,431,44,44,1,1,2011,1,1,2008,5,5,2,2,5,1,1,5,1,1,2,2,5,5,5,5,5,1
100.62820570053196,19.831763298368582,281,281,44,44,1,1,2011,1,1,2011,5,5,2,2,1,1,1,3,1,1,2,2,1,5,5,3,1,1
103.08938909492927,20.714115606409006,341,341,44,44,1,1,2011,1,1,2012,5,5,2,2,1,1,5,5,5,1,2,2,1,1,5,5,5,1
