LON,LAT,PLOTID,ERPD_LON,ERPD_LAT
101.4927016,18.37407121,402,101.4927016,18.37407121
102.9341358,19.89611227,403,102.9341358,19.89611227
101.3589458,19.62190745,404,101.3589458,19.62190745
104.2279282,20.84952574,405,104.2279282,20.84952574
101.934743,19.50113954,406,101.934743,19.50113954
102.4446506,20.66017325,407,102.4446506,20.66017325
100.9782207,17.59450336,408,100.9782207,17.59450336
101.7970387,21.02905254,409,101.7970387,21.02905254
102.0320933,20.14301783,410,102.0320933,20.14301783
100.5459507,19.71070741,411,100.5459507,19.71070741
101.52404,19.46851034,412,101.52404,19.46851034
100.9472123,20.16285613,413,100.9472123,20.16285613
101.9157917,19.81460114,414,101.9157917,19.81460114
101.935731,20.63244093,415,101.935731,20.63244093
101.2151346,18.09593436,416,101.2151346,18.09593436
102.8542285,20.62131329,417,102.8542285,20.62131329
101.1899023,17.96577544,418,101.1899023,17.96577544
101.6602658,20.91060031,419,101.6602658,20.91060031
103.3144685,19.97566506,420,103.3144685,19.97566506
102.2974608,19.72268179,421,102.2974608,19.72268179
101.1641043,17.56174365,422,101.1641043,17.56174365
101.7972959,20.12823168,423,101.7972959,20.12823168
103.9235282,20.40041945,424,103.9235282,20.40041945
102.9822581,20.45845224,425,102.9822581,20.45845224
101.0355019,20.86500022,426,101.0355019,20.86500022
100.9192814,21.27206794,427,100.9192814,21.27206794
102.748818,20.16782324,428,102.748818,20.16782324
101.4201201,19.20372338,429,101.4201201,19.20372338
101.5232742,20.73340616,430,101.5232742,20.73340616
101.2279221,19.45565898,431,101.2279221,19.45565898
103.0282342,20.44202194,432,103.0282342,20.44202194
102.7784713,20.30371875,433,102.7784713,20.30371875
100.9684798,19.84410877,434,100.9684798,19.84410877
103.2716245,20.55960183,435,103.2716245,20.55960183
101.6910829,19.20208861,436,101.6910829,19.20208861
101.8827403,19.79545204,437,101.8827403,19.79545204
101.3210873,21.04391496,438,101.3210873,21.04391496
100.8389303,20.84440611,439,100.8389303,20.84440611
101.9730257,20.81158264,440,101.9730257,20.81158264
101.518691,20.20897919,441,101.518691,20.20897919
104.1272706,20.69578269,442,104.1272706,20.69578269
100.2151269,20.47787872,443,100.2151269,20.47787872
101.7543177,20.80390259,444,101.7543177,20.80390259
102.5632937,20.3683361,445,102.5632937,20.3683361
100.7153069,20.02184289,446,100.7153069,20.02184289
101.392016,19.18168583,447,101.392016,19.18168583
103.5766791,20.0421862,448,103.5766791,20.0421862
102.0149609,19.93304649,449,102.0149609,19.93304649
100.4271916,20.50757656,450,100.4271916,20.50757656
101.3635628,17.75024888,451,101.3635628,17.75024888
104.2395185,20.22371636,452,104.2395185,20.22371636
102.0741649,19.78117803,453,102.0741649,19.78117803
101.6608452,21.06604491,454,101.6608452,21.06604491
101.4984954,20.26029572,455,101.4984954,20.26029572
101.6428818,21.11719347,456,101.6428818,21.11719347
102.0264802,21.08762827,457,102.0264802,21.08762827
103.6915579,20.63565067,458,103.6915579,20.63565067
100.8749903,20.70971013,459,100.8749903,20.70971013
101.2102577,20.67300665,460,101.2102577,20.67300665
102.7038103,20.77148667,461,102.7038103,20.77148667
104.5145931,19.71847304,462,104.5145931,19.71847304
103.8525681,20.53233048,463,103.8525681,20.53233048
101.4899002,20.72075888,464,101.4899002,20.72075888
101.3771031,18.50627157,465,101.3771031,18.50627157
101.8786057,19.84775672,466,101.8786057,19.84775672
102.908136,20.42412564,467,102.908136,20.42412564
101.5308759,21.08727665,468,101.5308759,21.08727665
100.5961994,19.5986661,469,100.5961994,19.5986661
102.1756644,19.60117286,470,102.1756644,19.60117286
102.7105747,20.69323563,471,102.7105747,20.69323563
101.7702152,19.97630686,472,101.7702152,19.97630686
101.6720311,18.94089795,473,101.6720311,18.94089795
101.3421244,19.87020432,474,101.3421244,19.87020432
102.0020309,19.67403297,475,102.0020309,19.67403297
102.2202994,20.13543322,476,102.2202994,20.13543322
101.1796349,20.28546984,477,101.1796349,20.28546984
103.616438,20.67787521,478,103.616438,20.67787521
104.6938946,19.98712522,479,104.6938946,19.98712522
101.2338716,17.814207,480,101.2338716,17.814207
104.137349,20.64050059,481,104.137349,20.64050059
102.6029075,20.68615075,482,102.6029075,20.68615075
101.4693278,20.2084203,483,101.4693278,20.2084203
103.9978544,20.01295812,484,103.9978544,20.01295812
103.1022315,20.01771291,485,103.1022315,20.01771291
103.8928953,20.48206593,486,103.8928953,20.48206593
101.4896919,18.58858719,487,101.4896919,18.58858719
103.2049262,20.5282446,488,103.2049262,20.5282446
100.8357056,21.21079209,489,100.8357056,21.21079209
104.0536965,20.57015339,490,104.0536965,20.57015339
100.6535267,20.25943124,491,100.6535267,20.25943124
104.0466789,20.08582702,492,104.0466789,20.08582702
101.5849595,20.13223984,493,101.5849595,20.13223984
101.3371737,20.75164983,494,101.3371737,20.75164983
101.2024851,19.84564945,495,101.2024851,19.84564945
104.5810328,19.72215303,496,104.5810328,19.72215303
101.4724334,20.03583521,497,101.4724334,20.03583521
100.9962427,20.34286686,498,100.9962427,20.34286686
101.3089099,19.11252745,499,101.3089099,19.11252745
